Order ID,Order Date,Year,Month,Quarter,Customer ID,Customer Name,Product ID,Category,Product Name,Quantity,Unit Price,Sales,City,State,District,Payment Method,Order Status,Rating,Shipping Days
ORD-00015242,2023-02-26,2023,2,1,CUST-03656,Customer 3161,PROD-0063,Beauty,Perfume,3,19.99,59.97,Chicago,Chicago,Lincoln Park,Gift Card,Delivered,5,7
ORD-00015243,2024-02-12,2024,2,1,CUST-04660,Customer 2464,PROD-0064,Food,Protein Bar,4,19.99,79.96,Chicago,Chicago,Lincoln Park,Credit Card,Delivered,5,7
ORD-00015244,2024-06-09,2024,6,2,CUST-02377,Customer 2967,PROD-0050,Beauty,Perfume,4,19.99,79.96,San Diego,San Diego,Downtown,Credit Card,Cancelled,5,7
ORD-00015245,2024-06-22,2024,6,2,CUST-04061,Customer 4417,PROD-0063,Sports,Yoga Mat,2,29.99,59.98,San Antonio,San Antonio,The Pearl,Credit Card,Shipped,3,5
ORD-00015246,2023-07-16,2023,7,3,CUST-00841,Customer 3810,PROD-0051,Home,Lamp,1,19.99,19.99,Philadelphia,Philadelphia,Center City,Gift Card,Shipped,5,3
ORD-00015247,2023-10-23,2023,10,4,CUST-01199,Customer 530,PROD-0009,Clothing,Shoes,3,999.99,2999.97,Phoenix,Phoenix,Scottsdale,Gift Card,Delivered,5,7
ORD-00015248,2023-07-10,2023,7,3,CUST-00431,Customer 3689,PROD-0007,Beauty,Perfume,5,29.99,149.95,Philadelphia,Philadelphia,University City,Debit Card,Shipped,5,1
ORD-00015249,2024-06-25,2024,6,2,CUST-00336,Customer 514,PROD-0068,Books,Biography,1,199.99,199.99,Philadelphia,Philadelphia,Center City,PayPal,Delivered,5,5
ORD-00015250,2023-10-04,2023,10,4,CUST-03152,Customer 2983,PROD-0087,Electronics,Laptop,3,299.99,899.97,Los Angeles,Los Angeles,Hollywood,Amazon Pay,Delivered,5,7
ORD-00015251,2024-02-28,2024,2,1,CUST-00832,Customer 3779,PROD-0053,Home,Curtain,3,49.99,149.97,Los Angeles,Los Angeles,Downtown,Debit Card,Cancelled,5,3
ORD-00015252,2023-04-01,2023,4,2,CUST-00946,Customer 4009,PROD-0022,Beauty,Skincare,5,79.99,399.95,Philadelphia,Philadelphia,University City,Debit Card,Shipped,5,6
ORD-00015253,2023-06-18,2023,6,2,CUST-02034,Customer 3996,PROD-0007,Books,Novel,4,19.99,79.96,San Antonio,San Antonio,Downtown,Amazon Pay,Delivered,5,6
ORD-00015254,2023-09-25,2023,9,3,CUST-01016,Customer 1884,PROD-0061,Toys,Building Blocks,3,499.99,1499.97,Chicago,Chicago,Lincoln Park,Amazon Pay,Delivered,3,7
ORD-00015255,2024-05-08,2024,5,2,CUST-00799,Customer 865,PROD-0061,Beauty,Perfume,5,99.99,499.95,Los Angeles,Los Angeles,Hollywood,Debit Card,Delivered,4,3
ORD-00015256,2023-02-12,2023,2,1,CUST-00581,Customer 435,PROD-0022,Home,Rug,3,29.99,89.97,Chicago,Chicago,Wicker Park,Amazon Pay,Returned,5,1
ORD-00015257,2023-03-30,2023,3,1,CUST-02618,Customer 4769,PROD-0086,Home,Furniture,1,19.99,19.99,San Antonio,San Antonio,Downtown,Amazon Pay,Delivered,4,7
ORD-00015258,2024-06-05,2024,6,2,CUST-03187,Customer 4575,PROD-0091,Electronics,Laptop,4,999.99,3999.96,Houston,Houston,Downtown,Credit Card,Delivered,5,4
ORD-00015259,2023-08-13,2023,8,3,CUST-02900,Customer 2253,PROD-0064,Clothing,Shoes,3,299.99,899.97,Chicago,Chicago,Lincoln Park,PayPal,Shipped,4,7
ORD-00015260,2023-01-06,2023,1,1,CUST-04876,Customer 1288,PROD-0072,Books,Cookbook,4,79.99,319.96,Houston,Houston,Midtown,Amazon Pay,Delivered,3,7
ORD-00015261,2023-02-25,2023,2,1,CUST-02159,Customer 3848,PROD-0081,Home,Furniture,1,99.99,99.99,Chicago,Chicago,Loop,Credit Card,Shipped,4,2
ORD-00015262,2024-04-27,2024,4,2,CUST-02381,Customer 2336,PROD-0042,Sports,Bike,1,499.99,499.99,San Antonio,San Antonio,The Pearl,Debit Card,Delivered,5,2
ORD-00015263,2023-12-06,2023,12,4,CUST-02162,Customer 4107,PROD-0051,Clothing,T-Shirt,3,29.99,89.97,Chicago,Chicago,Loop,Gift Card,Delivered,5,7
ORD-00015264,2024-01-24,2024,1,1,CUST-01573,Customer 3745,PROD-0049,Beauty,Makeup,3,19.99,59.97,Los Angeles,Los Angeles,Downtown,Amazon Pay,Delivered,4,2
ORD-00015265,2023-11-09,2023,11,4,CUST-00866,Customer 3670,PROD-0042,Toys,Building Blocks,4,499.99,1999.96,San Antonio,San Antonio,Downtown,Amazon Pay,Delivered,5,6
ORD-00015266,2024-03-30,2024,3,1,CUST-00989,Customer 81,PROD-0015,Home,Bedding,3,19.99,59.97,Chicago,Chicago,Loop,Debit Card,Delivered,2,6
ORD-00015267,2024-02-14,2024,2,1,CUST-04077,Customer 4199,PROD-0017,Electronics,Laptop,2,19.99,39.98,San Diego,San Diego,La Jolla,Credit Card,Delivered,4,6
ORD-00015268,2023-03-22,2023,3,1,CUST-02754,Customer 1452,PROD-0091,Beauty,Shampoo,5,199.99,999.95,Phoenix,Phoenix,Downtown,Credit Card,Cancelled,4,3
ORD-00015269,2023-05-19,2023,5,2,CUST-00944,Customer 2580,PROD-0029,Food,Cereal,5,299.99,1499.95,Chicago,Chicago,Lincoln Park,Credit Card,Delivered,5,4
ORD-00015270,2023-04-24,2023,4,2,CUST-02700,Customer 2498,PROD-0050,Sports,Running Shoes,4,79.99,319.96,San Diego,San Diego,Downtown,Debit Card,Delivered,5,7
ORD-00015271,2023-10-01,2023,10,4,CUST-03899,Customer 1675,PROD-0048,Food,Cereal,3,99.99,299.97,New York,New York,Brooklyn,Credit Card,Shipped,5,5
ORD-00015272,2023-06-26,2023,6,2,CUST-01332,Customer 480,PROD-0094,Sports,Dumbbell,2,999.99,1999.98,Houston,Houston,Downtown,Debit Card,Processing,5,4
ORD-00015273,2023-12-14,2023,12,4,CUST-00417,Customer 3408,PROD-0015,Clothing,Dress,5,29.99,149.95,Philadelphia,Philadelphia,Center City,Amazon Pay,Delivered,4,3
ORD-00015274,2023-06-19,2023,6,2,CUST-01887,Customer 941,PROD-0095,Electronics,Camera,5,49.99,249.95,Chicago,Chicago,Wicker Park,Amazon Pay,Cancelled,5,7
ORD-00015275,2023-02-27,2023,2,1,CUST-02646,Customer 4304,PROD-0090,Sports,Dumbbell,1,199.99,199.99,Chicago,Chicago,Lincoln Park,Amazon Pay,Shipped,5,7
ORD-00015276,2023-01-30,2023,1,1,CUST-01124,Customer 2542,PROD-0089,Toys,Game,1,149.99,149.99,Philadelphia,Philadelphia,University City,Debit Card,Delivered,4,7
ORD-00015277,2024-05-02,2024,5,2,CUST-01074,Customer 2233,PROD-0037,Electronics,Laptop,4,49.99,199.96,Phoenix,Phoenix,Downtown,Credit Card,Delivered,4,7
ORD-00015278,2023-10-18,2023,10,4,CUST-03694,Customer 878,PROD-0092,Home,Furniture,5,299.99,1499.95,New York,New York,Queens,Gift Card,Delivered,3,3
ORD-00015279,2023-11-28,2023,11,4,CUST-00175,Customer 1808,PROD-0037,Electronics,Tablet,1,19.99,19.99,Phoenix,Phoenix,Scottsdale,PayPal,Shipped,5,3
ORD-00015280,2023-11-06,2023,11,4,CUST-01926,Customer 1159,PROD-0049,Home,Curtain,5,79.99,399.95,Phoenix,Phoenix,Tempe,PayPal,Shipped,4,2
ORD-00015281,2024-06-02,2024,6,2,CUST-01783,Customer 2258,PROD-0018,Beauty,Perfume,3,29.99,89.97,Phoenix,Phoenix,Tempe,PayPal,Delivered,3,2
ORD-00015282,2023-08-24,2023,8,3,CUST-02864,Customer 3857,PROD-0063,Sports,Tennis Racket,5,149.99,749.95,New York,New York,Queens,Credit Card,Delivered,5,6
ORD-00015283,2024-02-04,2024,2,1,CUST-03730,Customer 1340,PROD-0034,Clothing,Jacket,3,149.99,449.97,Phoenix,Phoenix,Scottsdale,Credit Card,Delivered,5,2
ORD-00015284,2023-06-01,2023,6,2,CUST-01528,Customer 1150,PROD-0012,Toys,Building Blocks,1,29.99,29.99,Phoenix,Phoenix,Downtown,Gift Card,Delivered,5,6
ORD-00015285,2023-09-03,2023,9,3,CUST-01370,Customer 3530,PROD-0094,Toys,Car,4,29.99,119.96,New York,New York,Brooklyn,Debit Card,Delivered,4,7
ORD-00015286,2023-04-04,2023,4,2,CUST-00116,Customer 4199,PROD-0073,Home,Lamp,2,99.99,199.98,New York,New York,Bronx,PayPal,Shipped,3,7
ORD-00015287,2024-03-27,2024,3,1,CUST-00433,Customer 866,PROD-0016,Toys,Building Blocks,3,49.99,149.97,New York,New York,Brooklyn,Amazon Pay,Delivered,5,7
ORD-00015288,2023-03-06,2023,3,1,CUST-01093,Customer 4563,PROD-0062,Books,Novel,5,499.99,2499.95,Philadelphia,Philadelphia,University City,Credit Card,Delivered,5,1
ORD-00015289,2023-07-17,2023,7,3,CUST-02359,Customer 3530,PROD-0064,Toys,Game,3,29.99,89.97,New York,New York,Bronx,Gift Card,Delivered,3,3
ORD-00015290,2023-05-19,2023,5,2,CUST-02763,Customer 1759,PROD-0060,Toys,Car,2,79.99,159.98,Philadelphia,Philadelphia,Center City,Credit Card,Delivered,5,3
ORD-00015291,2023-07-09,2023,7,3,CUST-02599,Customer 3169,PROD-0041,Electronics,Speaker,4,79.99,319.96,San Antonio,San Antonio,Alamo Heights,Amazon Pay,Delivered,5,3
ORD-00015292,2023-06-08,2023,6,2,CUST-00498,Customer 3709,PROD-0059,Sports,Running Shoes,3,299.99,899.97,Houston,Houston,Galleria,Amazon Pay,Delivered,4,5
ORD-00015293,2023-07-22,2023,7,3,CUST-00205,Customer 4523,PROD-0052,Home,Rug,2,199.99,399.98,Philadelphia,Philadelphia,Center City,Gift Card,Cancelled,3,4
ORD-00015294,2024-02-14,2024,2,1,CUST-04407,Customer 4771,PROD-0091,Books,Cookbook,2,999.99,1999.98,Philadelphia,Philadelphia,University City,Credit Card,Delivered,5,4
ORD-00015295,2023-12-31,2023,12,4,CUST-03114,Customer 687,PROD-0029,Home,Rug,2,499.99,999.98,Phoenix,Phoenix,Scottsdale,Amazon Pay,Delivered,5,3
ORD-00015296,2024-01-30,2024,1,1,CUST-02996,Customer 280,PROD-0035,Toys,Game,2,499.99,999.98,Houston,Houston,Galleria,Credit Card,Shipped,5,4
ORD-00015297,2023-09-29,2023,9,3,CUST-00667,Customer 3122,PROD-0062,Home,Rug,5,79.99,399.95,New York,New York,Brooklyn,Gift Card,Shipped,3,6
ORD-00015298,2023-10-22,2023,10,4,CUST-00658,Customer 606,PROD-0009,Home,Lamp,5,49.99,249.95,San Diego,San Diego,La Jolla,Gift Card,Shipped,5,7
ORD-00015299,2023-10-23,2023,10,4,CUST-01315,Customer 1898,PROD-0059,Electronics,Smart Watch,2,29.99,59.98,Houston,Houston,Galleria,PayPal,Delivered,5,1
ORD-00015300,2024-06-21,2024,6,2,CUST-01222,Customer 382,PROD-0073,Electronics,Smart Watch,5,49.99,249.95,Phoenix,Phoenix,Scottsdale,PayPal,Delivered,5,1
ORD-00015301,2023-12-07,2023,12,4,CUST-01759,Customer 3096,PROD-0024,Clothing,Dress,4,999.99,3999.96,Los Angeles,Los Angeles,Downtown,Amazon Pay,Delivered,2,3
ORD-00015302,2023-04-12,2023,4,2,CUST-00620,Customer 2350,PROD-0098,Toys,Game,5,499.99,2499.95,Chicago,Chicago,Wicker Park,Amazon Pay,Delivered,5,3
ORD-00015303,2023-08-14,2023,8,3,CUST-01157,Customer 2207,PROD-0042,Sports,Dumbbell,1,49.99,49.99,San Antonio,San Antonio,Downtown,PayPal,Delivered,5,4
ORD-00015304,2024-03-03,2024,3,1,CUST-00690,Customer 4382,PROD-0090,Sports,Yoga Mat,2,299.99,599.98,Los Angeles,Los Angeles,Downtown,PayPal,Delivered,3,2
ORD-00015305,2024-01-05,2024,1,1,CUST-04931,Customer 1396,PROD-0077,Beauty,Makeup,4,29.99,119.96,Phoenix,Phoenix,Tempe,Amazon Pay,Delivered,3,1
ORD-00015306,2023-11-06,2023,11,4,CUST-03683,Customer 3015,PROD-0029,Toys,Puzzle,4,149.99,599.96,Phoenix,Phoenix,Downtown,Debit Card,Delivered,4,7
ORD-00015307,2023-02-10,2023,2,1,CUST-04659,Customer 3960,PROD-0030,Electronics,Tablet,1,99.99,99.99,Chicago,Chicago,Wicker Park,Gift Card,Delivered,4,4
ORD-00015308,2024-06-10,2024,6,2,CUST-01435,Customer 4878,PROD-0073,Beauty,Makeup,3,149.99,449.97,New York,New York,Manhattan,Gift Card,Shipped,3,3
ORD-00015309,2023-08-31,2023,8,3,CUST-03725,Customer 1969,PROD-0054,Home,Bedding,3,99.99,299.97,Chicago,Chicago,Wicker Park,Credit Card,Delivered,3,6
ORD-00015310,2023-06-12,2023,6,2,CUST-03818,Customer 320,PROD-0023,Electronics,Headphones,1,79.99,79.99,Los Angeles,Los Angeles,Hollywood,Gift Card,Returned,4,4
ORD-00015311,2023-05-23,2023,5,2,CUST-04488,Customer 3087,PROD-0077,Clothing,Jacket,5,149.99,749.95,New York,New York,Queens,Gift Card,Delivered,4,1
ORD-00015312,2023-05-05,2023,5,2,CUST-04801,Customer 3729,PROD-0018,Beauty,Perfume,3,199.99,599.97,Chicago,Chicago,Wicker Park,Gift Card,Returned,5,6
ORD-00015313,2023-02-26,2023,2,1,CUST-03779,Customer 2258,PROD-0032,Beauty,Makeup,5,299.99,1499.95,New York,New York,Bronx,Debit Card,Delivered,5,2
ORD-00015314,2023-10-15,2023,10,4,CUST-04842,Customer 3203,PROD-0032,Beauty,Makeup,4,19.99,79.96,Philadelphia,Philadelphia,Center City,Amazon Pay,Delivered,5,2
ORD-00015315,2023-10-12,2023,10,4,CUST-02903,Customer 998,PROD-0094,Clothing,Hat,1,149.99,149.99,San Diego,San Diego,Downtown,Amazon Pay,Delivered,4,2
ORD-00015316,2023-05-16,2023,5,2,CUST-03900,Customer 2524,PROD-0094,Sports,Dumbbell,3,299.99,899.97,New York,New York,Brooklyn,Amazon Pay,Delivered,5,4
ORD-00015317,2024-04-17,2024,4,2,CUST-01019,Customer 935,PROD-0054,Toys,Car,1,299.99,299.99,San Antonio,San Antonio,Alamo Heights,Credit Card,Processing,5,3
ORD-00015318,2023-03-11,2023,3,1,CUST-04528,Customer 3908,PROD-0081,Food,Protein Bar,3,99.99,299.97,San Antonio,San Antonio,The Pearl,PayPal,Delivered,3,3
ORD-00015319,2024-04-25,2024,4,2,CUST-03660,Customer 605,PROD-0055,Books,Novel,4,149.99,599.96,Los Angeles,Los Angeles,Santa Monica,Gift Card,Shipped,5,6
ORD-00015320,2024-04-24,2024,4,2,CUST-03110,Customer 2331,PROD-0069,Toys,Doll,5,99.99,499.95,Houston,Houston,Galleria,Debit Card,Delivered,4,3
ORD-00015321,2023-09-13,2023,9,3,CUST-00878,Customer 1674,PROD-0016,Food,Tea,3,49.99,149.97,San Diego,San Diego,La Jolla,Gift Card,Returned,2,5
ORD-00015322,2023-10-24,2023,10,4,CUST-03542,Customer 155,PROD-0025,Beauty,Shampoo,2,199.99,399.98,Phoenix,Phoenix,Downtown,Amazon Pay,Shipped,5,4
ORD-00015323,2023-05-03,2023,5,2,CUST-03211,Customer 3159,PROD-0062,Beauty,Shampoo,5,99.99,499.95,San Diego,San Diego,Downtown,PayPal,Delivered,2,6
ORD-00015324,2024-02-17,2024,2,1,CUST-03986,Customer 3327,PROD-0004,Clothing,T-Shirt,4,499.99,1999.96,Philadelphia,Philadelphia,University City,Amazon Pay,Shipped,3,3
ORD-00015325,2023-04-22,2023,4,2,CUST-02268,Customer 3112,PROD-0022,Clothing,Jeans,1,299.99,299.99,San Diego,San Diego,La Jolla,PayPal,Processing,4,6
ORD-00015326,2023-11-19,2023,11,4,CUST-00866,Customer 3901,PROD-0004,Sports,Running Shoes,5,149.99,749.95,San Antonio,San Antonio,The Pearl,PayPal,Delivered,5,2
ORD-00015327,2023-09-07,2023,9,3,CUST-02913,Customer 4403,PROD-0086,Electronics,Smart Watch,4,499.99,1999.96,Los Angeles,Los Angeles,Hollywood,Credit Card,Delivered,5,6
ORD-00015328,2023-09-27,2023,9,3,CUST-03787,Customer 1597,PROD-0064,Sports,Tennis Racket,3,149.99,449.97,San Diego,San Diego,Gaslamp,Amazon Pay,Delivered,3,1
ORD-00015329,2024-05-31,2024,5,2,CUST-01800,Customer 2372,PROD-0036,Sports,Yoga Mat,5,29.99,149.95,Houston,Houston,Galleria,Gift Card,Delivered,5,2
ORD-00015330,2024-05-31,2024,5,2,CUST-01818,Customer 2772,PROD-0078,Electronics,Camera,2,99.99,199.98,Philadelphia,Philadelphia,University City,Debit Card,Processing,5,5
ORD-00015331,2023-12-05,2023,12,4,CUST-03946,Customer 3935,PROD-0033,Beauty,Shampoo,2,999.99,1999.98,Houston,Houston,Downtown,Amazon Pay,Processing,5,7
ORD-00015332,2023-04-25,2023,4,2,CUST-02416,Customer 4857,PROD-0079,Food,Snacks,1,199.99,199.99,Phoenix,Phoenix,Tempe,Debit Card,Shipped,4,7
ORD-00015333,2024-02-08,2024,2,1,CUST-04905,Customer 4726,PROD-0075,Beauty,Perfume,5,299.99,1499.95,Los Angeles,Los Angeles,Santa Monica,Gift Card,Delivered,5,5
ORD-00015334,2024-05-27,2024,5,2,CUST-01743,Customer 4205,PROD-0067,Sports,Tennis Racket,2,79.99,159.98,Los Angeles,Los Angeles,Hollywood,PayPal,Shipped,5,5
ORD-00015335,2023-11-09,2023,11,4,CUST-04140,Customer 3758,PROD-0026,Toys,Puzzle,1,299.99,299.99,Phoenix,Phoenix,Tempe,Debit Card,Delivered,5,4
ORD-00015336,2024-02-01,2024,2,1,CUST-01355,Customer 3418,PROD-0011,Home,Lamp,1,49.99,49.99,San Diego,San Diego,Gaslamp,PayPal,Delivered,5,3
ORD-00015337,2024-04-07,2024,4,2,CUST-04819,Customer 4699,PROD-0015,Sports,Bike,4,499.99,1999.96,Houston,Houston,Midtown,Gift Card,Delivered,4,1
ORD-00015338,2023-01-29,2023,1,1,CUST-02153,Customer 3651,PROD-0077,Home,Curtain,4,149.99,599.96,Houston,Houston,Downtown,PayPal,Delivered,3,7
ORD-00015339,2023-01-31,2023,1,1,CUST-04493,Customer 4016,PROD-0068,Books,Self-help,2,299.99,599.98,San Diego,San Diego,Gaslamp,Credit Card,Delivered,5,2
ORD-00015340,2023-10-03,2023,10,4,CUST-00671,Customer 3265,PROD-0057,Food,Protein Bar,1,299.99,299.99,Phoenix,Phoenix,Downtown,Debit Card,Delivered,4,6
ORD-00015341,2024-01-28,2024,1,1,CUST-04210,Customer 1859,PROD-0033,Electronics,Smart Watch,2,199.99,399.98,Los Angeles,Los Angeles,Hollywood,Amazon Pay,Delivered,5,5
ORD-00015342,2023-09-30,2023,9,3,CUST-03104,Customer 3116,PROD-0017,Food,Protein Bar,4,79.99,319.96,Phoenix,Phoenix,Scottsdale,PayPal,Delivered,3,4
ORD-00015343,2023-02-23,2023,2,1,CUST-01457,Customer 2008,PROD-0048,Beauty,Shampoo,5,299.99,1499.95,Phoenix,Phoenix,Scottsdale,Amazon Pay,Delivered,5,7
ORD-00015344,2024-02-24,2024,2,1,CUST-01472,Customer 4801,PROD-0065,Toys,Puzzle,1,199.99,199.99,Houston,Houston,Galleria,PayPal,Delivered,4,1
ORD-00015345,2023-03-24,2023,3,1,CUST-04097,Customer 3064,PROD-0038,Beauty,Makeup,4,149.99,599.96,New York,New York,Queens,Amazon Pay,Delivered,5,7
ORD-00015346,2024-06-04,2024,6,2,CUST-04851,Customer 4335,PROD-0054,Sports,Dumbbell,3,79.99,239.97,Los Angeles,Los Angeles,Downtown,Gift Card,Processing,5,5
ORD-00015347,2023-07-27,2023,7,3,CUST-00939,Customer 1646,PROD-0045,Beauty,Skincare,5,149.99,749.95,New York,New York,Manhattan,PayPal,Shipped,5,7
ORD-00015348,2024-03-31,2024,3,1,CUST-02927,Customer 373,PROD-0013,Beauty,Skincare,4,99.99,399.96,Chicago,Chicago,Loop,PayPal,Shipped,4,3
ORD-00015349,2023-05-23,2023,5,2,CUST-04636,Customer 2356,PROD-0089,Clothing,Jacket,3,79.99,239.97,Los Angeles,Los Angeles,Santa Monica,Credit Card,Delivered,5,7
ORD-00015350,2023-01-12,2023,1,1,CUST-03398,Customer 4597,PROD-0030,Beauty,Shampoo,3,19.99,59.97,San Diego,San Diego,Downtown,Gift Card,Delivered,4,2
ORD-00015351,2023-03-28,2023,3,1,CUST-02287,Customer 4278,PROD-0074,Beauty,Makeup,5,99.99,499.95,San Antonio,San Antonio,The Pearl,Amazon Pay,Delivered,5,6
ORD-00015352,2024-03-24,2024,3,1,CUST-02128,Customer 2675,PROD-0037,Toys,Game,4,999.99,3999.96,Philadelphia,Philadelphia,Center City,Credit Card,Delivered,5,7
ORD-00015353,2023-01-26,2023,1,1,CUST-03264,Customer 4264,PROD-0060,Clothing,Dress,1,499.99,499.99,Phoenix,Phoenix,Tempe,Credit Card,Delivered,4,4
ORD-00015354,2023-03-25,2023,3,1,CUST-02631,Customer 1563,PROD-0062,Sports,Tennis Racket,3,99.99,299.97,Philadelphia,Philadelphia,University City,Debit Card,Delivered,2,6
ORD-00015355,2023-12-24,2023,12,4,CUST-04392,Customer 255,PROD-0080,Beauty,Perfume,4,149.99,599.96,San Antonio,San Antonio,The Pearl,Amazon Pay,Delivered,4,1
ORD-00015356,2024-02-03,2024,2,1,CUST-03133,Customer 2073,PROD-0093,Toys,Car,4,99.99,399.96,Los Angeles,Los Angeles,Downtown,Gift Card,Delivered,4,4
ORD-00015357,2023-07-29,2023,7,3,CUST-02482,Customer 1327,PROD-0019,Clothing,T-Shirt,4,29.99,119.96,New York,New York,Queens,Gift Card,Delivered,5,4
ORD-00015358,2023-12-09,2023,12,4,CUST-04237,Customer 3837,PROD-0077,Food,Tea,2,99.99,199.98,New York,New York,Queens,Debit Card,Delivered,5,3
ORD-00015359,2023-05-29,2023,5,2,CUST-01517,Customer 2424,PROD-0019,Beauty,Skincare,1,29.99,29.99,Phoenix,Phoenix,Tempe,Credit Card,Delivered,5,2
ORD-00015360,2024-06-30,2024,6,2,CUST-04528,Customer 2470,PROD-0084,Toys,Puzzle,5,999.99,4999.95,Philadelphia,Philadelphia,University City,Gift Card,Delivered,4,3
ORD-00015361,2023-07-27,2023,7,3,CUST-04787,Customer 3028,PROD-0084,Sports,Running Shoes,5,99.99,499.95,Chicago,Chicago,Wicker Park,Debit Card,Cancelled,5,3
ORD-00015362,2023-08-22,2023,8,3,CUST-02766,Customer 4324,PROD-0010,Toys,Car,5,99.99,499.95,Phoenix,Phoenix,Scottsdale,Amazon Pay,Processing,4,5
ORD-00015363,2024-04-21,2024,4,2,CUST-03930,Customer 644,PROD-0064,Toys,Doll,4,99.99,399.96,New York,New York,Queens,Gift Card,Delivered,4,1
ORD-00015364,2023-09-04,2023,9,3,CUST-03201,Customer 513,PROD-0028,Toys,Game,1,499.99,499.99,Los Angeles,Los Angeles,Downtown,PayPal,Shipped,5,7
ORD-00015365,2024-01-03,2024,1,1,CUST-04880,Customer 2602,PROD-0096,Sports,Tennis Racket,1,29.99,29.99,Los Angeles,Los Angeles,Hollywood,Amazon Pay,Returned,4,4
ORD-00015366,2023-05-17,2023,5,2,CUST-01864,Customer 3431,PROD-0045,Electronics,Camera,5,499.99,2499.95,San Diego,San Diego,Gaslamp,Gift Card,Processing,4,7
ORD-00015367,2023-08-16,2023,8,3,CUST-01035,Customer 1430,PROD-0098,Clothing,Dress,4,79.99,319.96,San Diego,San Diego,Downtown,PayPal,Delivered,4,2
ORD-00015368,2023-05-27,2023,5,2,CUST-02817,Customer 4267,PROD-0094,Beauty,Shampoo,2,19.99,39.98,San Antonio,San Antonio,Alamo Heights,Debit Card,Delivered,5,1
ORD-00015369,2023-05-09,2023,5,2,CUST-00490,Customer 2310,PROD-0028,Clothing,Dress,3,999.99,2999.97,San Diego,San Diego,La Jolla,PayPal,Delivered,5,4
ORD-00015370,2023-11-22,2023,11,4,CUST-00192,Customer 2492,PROD-0084,Electronics,Headphones,2,149.99,299.98,Phoenix,Phoenix,Tempe,PayPal,Delivered,5,4
ORD-00015371,2023-05-15,2023,5,2,CUST-03412,Customer 3409,PROD-0056,Sports,Running Shoes,5,79.99,399.95,San Diego,San Diego,Downtown,PayPal,Delivered,5,7
ORD-00015372,2023-03-11,2023,3,1,CUST-00540,Customer 1859,PROD-0095,Books,Self-help,5,149.99,749.95,Phoenix,Phoenix,Downtown,PayPal,Shipped,2,7
ORD-00015373,2023-09-09,2023,9,3,CUST-04962,Customer 914,PROD-0001,Toys,Car,3,299.99,899.97,San Antonio,San Antonio,Downtown,Debit Card,Delivered,4,2
ORD-00015374,2024-06-05,2024,6,2,CUST-04688,Customer 2585,PROD-0070,Home,Curtain,3,19.99,59.97,San Antonio,San Antonio,Downtown,Amazon Pay,Delivered,2,6
ORD-00015375,2023-08-01,2023,8,3,CUST-02701,Customer 3552,PROD-0058,Beauty,Perfume,1,149.99,149.99,Los Angeles,Los Angeles,Downtown,Amazon Pay,Delivered,3,2
ORD-00015376,2023-01-04,2023,1,1,CUST-01924,Customer 152,PROD-0005,Food,Protein Bar,2,149.99,299.98,Chicago,Chicago,Loop,PayPal,Delivered,4,6
ORD-00015377,2023-11-26,2023,11,4,CUST-02142,Customer 3739,PROD-0066,Food,Snacks,1,149.99,149.99,San Antonio,San Antonio,Downtown,Credit Card,Shipped,4,2
ORD-00015378,2023-02-23,2023,2,1,CUST-01288,Customer 750,PROD-0006,Toys,Building Blocks,4,999.99,3999.96,San Antonio,San Antonio,The Pearl,Debit Card,Shipped,1,4
ORD-00015379,2023-03-03,2023,3,1,CUST-01277,Customer 4057,PROD-0053,Beauty,Shampoo,5,29.99,149.95,Los Angeles,Los Angeles,Downtown,Credit Card,Shipped,2,2
ORD-00015380,2024-04-09,2024,4,2,CUST-01073,Customer 612,PROD-0056,Toys,Doll,3,149.99,449.97,New York,New York,Queens,Amazon Pay,Delivered,3,4
ORD-00015381,2023-10-20,2023,10,4,CUST-04240,Customer 4908,PROD-0085,Clothing,Hat,2,199.99,399.98,Chicago,Chicago,Lincoln Park,Gift Card,Delivered,5,1
ORD-00015382,2023-08-02,2023,8,3,CUST-01473,Customer 3761,PROD-0060,Sports,Yoga Mat,1,149.99,149.99,Phoenix,Phoenix,Downtown,Gift Card,Shipped,5,4
ORD-00015383,2023-02-03,2023,2,1,CUST-03059,Customer 1176,PROD-0022,Beauty,Makeup,1,19.99,19.99,New York,New York,Queens,Gift Card,Delivered,5,4
ORD-00015384,2023-06-01,2023,6,2,CUST-04914,Customer 700,PROD-0073,Clothing,Jacket,4,79.99,319.96,New York,New York,Manhattan,Amazon Pay,Delivered,5,1
ORD-00015385,2023-08-01,2023,8,3,CUST-01664,Customer 3248,PROD-0021,Clothing,Shoes,2,499.99,999.98,San Antonio,San Antonio,The Pearl,Credit Card,Delivered,5,5
ORD-00015386,2023-03-23,2023,3,1,CUST-00667,Customer 865,PROD-0022,Home,Rug,4,79.99,319.96,New York,New York,Bronx,Debit Card,Delivered,1,4
ORD-00015387,2023-08-18,2023,8,3,CUST-02025,Customer 902,PROD-0011,Beauty,Shampoo,4,299.99,1199.96,Phoenix,Phoenix,Scottsdale,Gift Card,Delivered,5,1
ORD-00015388,2023-10-29,2023,10,4,CUST-03052,Customer 744,PROD-0018,Beauty,Shampoo,2,199.99,399.98,Philadelphia,Philadelphia,University City,Credit Card,Shipped,4,6
